"门店名称","门店编号","开业时间","销售总额"
南通世濠店,"80044297",2022-01-12 00:00:00.000,84547.29
上海泗宝店,"80010568",2018-03-26 00:00:00.000,84517.61
济南七里河店,"80022062",2017-01-01 00:00:00.000,84493.84
济南新鑫家园店,"80022125",2017-09-28 00:00:00.000,84484.38
上海园恒店,"80010375",2017-01-01 00:00:00.000,84453.41
南京建邺定康路店,"80012495",2022-06-27 00:00:00.000,84394.94
潍坊民生东店,"80051110",2017-01-01 00:00:00.000,84393.92
南京晨光苑店,"80012321",2018-04-24 00:00:00.000,84354.02
郑州棉纺店,"80034057",2017-01-01 00:00:00.000,84352.33
苏州昆山正仪店,"80024218",2020-06-17 00:00:00.000,84332.61
武汉庙山店,"80018211",2019-08-03 00:00:00.000,84327.48
苏州东大店,"80024032",2017-01-01 00:00:00.000,84284.31
杭州朝晖2店,"80024513",2017-01-01 00:00:00.000,84241.53
上海菊太店,"80010372",2017-01-01 00:00:00.000,84222.68
济南名都店,"80022096",2017-01-01 00:00:00.000,84213.75
南京秦虹路店,"80012102",2017-01-01 00:00:00.000,84194.72
合肥银杏店,"80020056",2017-01-01 00:00:00.000,84152.04
深圳大中华店,"80050163",2023-10-26 00:00:00.000,84129.5
芜湖大润发店,"80042086",2017-01-01 00:00:00.000,84126.92
南通常乐二店,"80044320",2022-07-22 00:00:00.000,84124.77
合肥红星店,"80020010",2017-01-01 00:00:00.000,84121.06
济南纬一店,"80022083",2017-01-01 00:00:00.000,84112.81
芜湖光华店,"80042149",2022-03-16 00:00:00.000,84104.14
上海龙茗店,"80010179",2017-01-01 00:00:00.000,84097.73
上海洛川店,"80010766",2020-04-09 00:00:00.000,84088.27
杭州甲来路店,"80024558",2019-03-16 00:00:00.000,84087.65
金华凤凰社区店,"80068244",2024-06-28 00:00:00.000,84042.81
上海秋岚店,"80010320",2017-01-01 00:00:00.000,84032.69
苏州白塔店,"80024023",2017-01-01 00:00:00.000,84011.79
常州溧阳锦绣店,"80048119",2019-03-29 00:00:00.000,84011.01
济南济阳济北店,"80022135",2018-01-18 00:00:00.000,84009.93
鹰潭杏园市场店,"80059001",2019-03-02 00:00:00.000,84002.99
成都永平店,"80014071",2017-01-01 00:00:00.000,83990.17
武汉建安街店,"80018302",2021-03-18 00:00:00.000,83942.31
成都灵龙店,"80014284",2020-12-05 00:00:00.000,83935.03
淮安凤凰城菜场店,"80056020",2019-03-20 00:00:00.000,83905.76
上海淡家浜2店,"80010699",2019-05-16 00:00:00.000,83887.66
南京七贤街店,"80012351",2021-11-13 00:00:00.000,83848.57
苏州淞江店,"80024180",2018-09-07 00:00:00.000,83831.31
北京国美一城店,"80037477",2020-07-19 00:00:00.000,83828.25
合肥磨店店,"80020141",2019-12-06 00:00:00.000,83806.29
芜湖碧桂园店,"80042411",2024-03-27 00:00:00.000,83798.38
深圳366大街店,"80050039",2017-01-01 00:00:00.000,83796.59
上海瞿门店,"80010729",2019-08-23 00:00:00.000,83737.79
无锡瑞星店,"80048093",2021-04-16 00:00:00.000,83713.81
南昌建设店,"80052011",2017-01-01 00:00:00.000,83705.75
苏州太湖新城店,"80024260",2022-03-11 00:00:00.000,83684.48
自贡富顺富州大道店,"80080212",2021-08-06 00:00:00.000,83681.83
重庆金科店,"80016188",2017-11-22 00:00:00.000,83675.45
杭州陆家圩店,"80024523",2017-01-01 00:00:00.000,83669.68
成都南岸店,"80014262",2020-06-22 00:00:00.000,83650.56
济南章丘福康店,"80022192",2019-12-01 00:00:00.000,83647.89
上海求仁店,"80010636",2018-09-19 00:00:00.000,83637.12
嘉兴南湖书香雅园店,"80069048",2024-05-20 00:00:00.000,83475.29
深圳富盈门店,"80050011",2017-01-01 00:00:00.000,83417.26
合肥尚水湖畔店,"80020136",2022-04-14 00:00:00.000,83384.69
孝感园林路店,"80070605",2019-03-23 00:00:00.000,83364.5
重庆龙湖云簏店,"80016374",2023-02-25 00:00:00.000,83342.79
郑州兴荣店,"80034157",2017-01-01 00:00:00.000,83296.11
张家港东菜场店,"80048205",2017-12-27 00:00:00.000,83272.14
济南南辛庄店,"80022006",2017-01-01 00:00:00.000,83267.61
马鞍山健康路店,"80042005",2017-01-01 00:00:00.000,83232.91
上海云屏店,"80010845",2021-05-14 00:00:00.000,83219.81
上海陈春店,"80010632",2018-09-09 00:00:00.000,83155.94
武汉汉口花园店,"80018313",2021-05-28 00:00:00.000,83140.48
重庆桂馥大道店,"80016207",2018-11-09 00:00:00.000,83139.25
安庆绿地店,"80054619",2020-09-11 00:00:00.000,83137.3
徐州民和店,"80046055",2017-01-01 00:00:00.000,83130.75
南通城山路店,"80044258",2021-05-07 00:00:00.000,83099.13
苏州桂花公园店,"80024312",2023-04-22 00:00:00.000,83081.93
泰州南苑店,"80044159",2018-04-18 00:00:00.000,83075.37
广州江南西店,"80028101",2023-03-01 00:00:00.000,83054.2
盐城宝龙店,"80044856",2021-04-22 00:00:00.000,83006.16
北京华普外卖专营店,"80037635",2024-02-29 00:00:00.000,82981.2
上海朱桥店,"80010318",2017-01-01 00:00:00.000,82872.12
成都西体店,"80014050",2017-01-01 00:00:00.000,82799.09
北京杏石口店,"80037649",2024-05-12 00:00:00.000,82788.16
湖州中兴南路店,"80069412",2022-11-18 00:00:00.000,82749.62
南通星景花园店,"80044215",2020-05-27 00:00:00.000,82726.68
潍坊银枫店,"80051113",2017-01-01 00:00:00.000,82690.59
杭州网商路店,"80024765",2023-02-18 00:00:00.000,82673.86
上海诸陆店,"80011027",2023-10-12 00:00:00.000,82667.2
南昌进贤店,"80052065",2017-01-01 00:00:00.000,82653.78
大竹凤凰城店,"80075404",2022-07-30 00:00:00.000,82624.96
芜湖团结路店,"80042095",2017-01-01 00:00:00.000,82576.16
嘉兴嘉善向善商业中心店,"80069047",2024-05-01 00:00:00.000,82567.77
成都韦家碾店,"80014400",2024-06-18 00:00:00.000,82566.78
成都比华利店,"80014345",2022-05-05 00:00:00.000,82541.94
天门新城店,"80071008",2021-07-17 00:00:00.000,82538.73
武汉大集店,"80018355",2022-02-15 00:00:00.000,82524.82
上海浦航路店,"80011040",2023-12-27 00:00:00.000,82504.14
杭州蓝桥店,"80024512",2017-01-01 00:00:00.000,82489.31
重庆寸滩店,"80016302",2021-03-30 00:00:00.000,82488.81
十堰竹山人民路店,"80070303",2021-04-21 00:00:00.000,82445.08
合肥吴敬梓店,"80020083",2017-01-01 00:00:00.000,82442.24
成都龙湖三千店,"80014296",2021-05-07 00:00:00.000,82381.91
宁波奉化中央花园店,"80068053",2024-05-07 00:00:00.000,82377.31
马鞍山微山店,"80042203",2023-07-28 00:00:00.000,82354.97
武汉静安上城店,"80018197",2019-05-28 00:00:00.000,82309.97
南通世伦店,"80044063",2017-01-01 00:00:00.000,82290.26
重庆望江店,"80016078",2017-01-01 00:00:00.000,82238.84
兴化张阳店,"80044110",2017-04-11 00:00:00.000,82209.74
成都双祥店,"80014166",2018-05-11 00:00:00.000,82198.14
青岛兴城店,"80031014",2018-06-26 00:00:00.000,82191.2
合肥三河店,"80020102",2017-01-19 00:00:00.000,82189.84
重庆黄泥塝店,"80016076",2017-01-01 00:00:00.000,82160.28
武汉车辆厂店,"80018354",2022-01-21 00:00:00.000,82148.24
南昌环湖店,"80052004",2017-01-01 00:00:00.000,82084.62
重庆美邻汇店,"80016208",2018-11-30 00:00:00.000,82056.19
重庆照母山店,"80016250",2020-04-27 00:00:00.000,81998.12
重庆烈士墓店,"80016083",2017-01-01 00:00:00.000,81994.91
合肥新地中心店,"80020276",2020-06-05 00:00:00.000,81988.98
无锡钱桥五洲国际店,"80048323",2023-07-28 00:00:00.000,81968.12
合肥禹州店,"80020201",2017-01-01 00:00:00.000,81959.83
南通曙光店,"80044039",2017-01-01 00:00:00.000,81895.06
武汉江博店,"80018252",2020-07-01 00:00:00.000,81893.68
常州西林街道店,"80048165",2023-06-02 00:00:00.000,81864.95
武汉唐家墩店,"80018300",2021-02-02 00:00:00.000,81843.8
南京金宝滨江农贸店,"80012404",2020-06-22 00:00:00.000,81835.71
泉州中骏世界城,"80066312",2024-06-15 00:00:00.000,81831.4
上海绿苑店,"80010451",2017-01-01 00:00:00.000,81804.66
南通川港店,"80044020",2017-01-01 00:00:00.000,81802.46
遂宁河东东城一品店,"80074704",2022-01-12 00:00:00.000,81795.66
淮安状元府店,"80056025",2019-04-15 00:00:00.000,81791.95
南京玄武月香路店,"80012528",2022-07-21 00:00:00.000,81787.36
武汉朗诗店,"80018448",2024-03-29 00:00:00.000,81749.13
合肥丝绸路店,"80020566",2023-08-10 00:00:00.000,81722.48
杭州余杭万达店,"80024583",2019-06-22 00:00:00.000,81685.81
武汉中胜路店,"80018045",2017-01-01 00:00:00.000,81653.56
杭州奥体印象城店,"80081262",2024-07-12 00:00:00.000,81644.43
宁波北集士港店,"80068049",2024-03-29 00:00:00.000,81631.48
金华义乌青西店,"80068237",2024-03-22 00:00:00.000,81620.4
武汉梧桐路店,"80018455",2024-05-06 00:00:00.000,81585.24
黄石摩尔城店,"80070211",2021-05-12 00:00:00.000,81576.06
淄博雪宫店,"80051013",2017-01-01 00:00:00.000,81492.04
上海新龙店,"80010866",2021-09-29 00:00:00.000,81491.65
杭州永庆2店,"80024714",2021-12-11 00:00:00.000,81436.19
上海天乐店,"80010123",2017-01-01 00:00:00.000,81391.28
无锡恒大华府店,"80048098",2021-09-17 00:00:00.000,81385.25
济南翡翠店,"80022015",2017-01-01 00:00:00.000,81377.22
重庆猫儿石店,"80016427",2024-03-29 00:00:00.000,81277.94
芜湖安康路店,"80042122",2019-12-04 00:00:00.000,81273.52
南通仁港店,"80044006",2017-01-01 00:00:00.000,81266.24
南昌东祥店,"80052134",2021-01-07 00:00:00.000,81247.14
上海上南店,"80010469",2017-03-23 00:00:00.000,81244.98
徐州东南郡店,"80046052",2017-01-01 00:00:00.000,81238.99
南京华电路店,"80012392",2020-03-27 00:00:00.000,81213.41
芜湖仁和店,"80042406",2023-10-16 00:00:00.000,81093.73
武汉奥园东路店,"80018272",2020-08-25 00:00:00.000,81005.33
合肥嘉和苑店,"80020212",2018-05-10 00:00:00.000,80997.88
天津惠安里店,"80036064",2017-01-01 00:00:00.000,80996.63
杭州海珀雅苑店,"80024754",2022-09-23 00:00:00.000,80983.44
杭州普德路店,"80024589",2019-07-12 00:00:00.000,80971.48
盐城日月路店,"80044833",2020-06-09 00:00:00.000,80946.51
深圳公园店,"80050006",2017-01-01 00:00:00.000,80817.35
重庆国会山店,"80016314",2021-05-07 00:00:00.000,80798.17
南通远邦店,"80044069",2017-01-01 00:00:00.000,80779.24
徐州中枢店,"80046016",2017-01-01 00:00:00.000,80771.5
盐城天津路店,"80044860",2021-06-10 00:00:00.000,80674.15
深圳印力店,"80050101",2020-01-18 00:00:00.000,80632.32
盐城香苑东园店,"80044820",2019-01-01 00:00:00.000,80585.79
苏州吴趋坊店,"80024329",2023-06-06 00:00:00.000,80557.83
武汉永丰磨山店,"80018366",2023-12-10 00:00:00.000,80534.87
合肥站塘店,"80020042",2017-01-01 00:00:00.000,80529.35
武汉长海店,"80018265",2020-08-10 00:00:00.000,80510.15
重庆汉渝店,"80016027",2017-01-01 00:00:00.000,80508.34
上海思贤店,"80010633",2018-09-12 00:00:00.000,80505.17
西安航天西路店,"80032061",2017-01-01 00:00:00.000,80504.64
天津华苑店,"80036071",2017-01-01 00:00:00.000,80443.35
孝感湾流汇店,"80070628",2023-05-07 00:00:00.000,80363.33
苏州千灯店,"80010362",2017-01-01 00:00:00.000,80358.18
青岛宁夏店,"80031039",2019-04-05 00:00:00.000,80355.84
济南幸福店,"80022033",2017-02-28 00:00:00.000,80341.76
上海通济店,"80010883",2022-01-25 00:00:00.000,80330.76
无锡长江店,"80048036",2017-12-27 00:00:00.000,80295.24
芜湖渡口店,"80042152",2022-04-01 00:00:00.000,80247.26
南京和燕路店,"80012204",2017-01-01 00:00:00.000,80246.77
永川红河中路店,"80016309",2021-04-21 00:00:00.000,80224.32
杭州学林街店,"80024745",2022-07-07 00:00:00.000,80212.51
镇江永安店,"80045023",2017-01-01 00:00:00.000,80071.62
广州仁发店,"80028025",2017-01-01 00:00:00.000,80056.93
马鞍山天泽水岸店,"80042066",2021-12-25 00:00:00.000,80035.02
宁波鄞州下应店,"80068030",2022-07-30 00:00:00.000,80000.99
上海沈砖店,"80010608",2018-07-04 00:00:00.000,79994.28
嘉兴丰收店,"80010553",2017-11-03 00:00:00.000,79978.75
南通柏悦花园店,"80044323",2022-08-10 00:00:00.000,79893.39
上海安中店,"80010998",2023-05-12 00:00:00.000,79878.94
上海菜场店,"80010295",2017-01-01 00:00:00.000,79823.91
大足双桥店,"80016369",2022-07-24 00:00:00.000,79794.96
淮安建华观园店,"80056133",2024-04-24 00:00:00.000,79793.31
上海古北路店,"80011006",2023-06-12 00:00:00.000,79788.59
上海程支店,"80010172",2017-01-01 00:00:00.000,79767.19
淮安亿力未来城店,"80056053",2020-08-05 00:00:00.000,79744.53
济南万科城店,"80022120",2017-09-14 00:00:00.000,79744.1
盐城阳光世纪园店,"80044828",2020-04-17 00:00:00.000,79721.77
北京首经贸店,"80037546",2022-04-20 00:00:00.000,79716.89
黄冈黄州购物中心店,"80072528",2022-07-31 00:00:00.000,79712.74
南京殷富街店,"80012291",2017-03-11 00:00:00.000,79672.58
武汉九万方店,"80018324",2021-07-18 00:00:00.000,79646.98
连云港久和店,"80056072",2021-08-11 00:00:00.000,79643.31
上海惠南店,"80010333",2017-01-01 00:00:00.000,79635.38
无锡万科翡翠之光店,"80048328",2024-06-22 00:00:00.000,79605.35
深圳富通城店,"80050043",2017-01-01 00:00:00.000,79568.71
徐州风尚米兰店,"80046508",2019-03-10 00:00:00.000,79563.97
滁州阳明北路路店,"80055001",2019-01-11 00:00:00.000,79559.39
太原义井店,"80076015",2019-07-30 00:00:00.000,79549.28
咸宁武商店,"80070002",2018-04-28 00:00:00.000,79531.39
徐州祥和店,"80046007",2017-01-01 00:00:00.000,79522.11
嘉兴乍浦农贸市场店,"80069049",2024-06-28 00:00:00.000,79519.18
南通金东新城店,"80044183",2018-12-16 00:00:00.000,79518.56
武汉燎原悦府店,"80018451",2024-04-15 00:00:00.000,79510.45
南京鼓楼吾悦店,"80081190",2024-03-22 00:00:00.000,79474.12
滁州水安店,"80055036",2022-07-22 00:00:00.000,79457.04
杭州芳草地店,"80024706",2021-10-26 00:00:00.000,79453.51
上海北安店,"80010260",2017-01-01 00:00:00.000,79439.4
无锡古运河店,"80048321",2023-05-19 00:00:00.000,79432.12
南通香格花园店,"80044134",2017-12-06 00:00:00.000,79431.61
三亚崖州南滨店,"80070652",2023-09-25 00:00:00.000,79400.48
南京江宁银亿东城店,"80012562",2022-10-21 00:00:00.000,79376.67
南京雨花西路店,"80012494",2022-04-22 00:00:00.000,79359.67
上海秀涓店,"80010566",2018-01-01 00:00:00.000,79301.84
成都高笋店,"80014042",2017-01-01 00:00:00.000,79291.07
武汉美景天城店,"80018307",2021-03-31 00:00:00.000,79285.61
上海莘西店,"80010086",2017-01-01 00:00:00.000,79263.24
南京栖霞网板路店,"80012535",2022-07-22 00:00:00.000,79263.14
重庆康庄店,"80016040",2017-01-01 00:00:00.000,79192.69
镇江平昌店,"80045031",2018-09-06 00:00:00.000,79184.55
武汉梅林二街店,"80018405",2023-03-07 00:00:00.000,79161.81
深圳宝安桥南新区店,"80050174",2023-12-15 00:00:00.000,79133.3
杭州丁桥店,"80024536",2017-01-01 00:00:00.000,79123.73
上海呼玛店,"80010452",2017-01-01 00:00:00.000,79111.38
天津洪湖里店,"80036002",2017-01-01 00:00:00.000,79069.13
杭州时代朗轩店,"80024828",2024-08-02 00:00:00.000,79068.69
重庆华润店,"80016242",2020-03-13 00:00:00.000,79044.37
成都锦蓉佳苑店,"80014333",2022-03-11 00:00:00.000,79026.26
黄石杭州路菜场店,"80070231",2023-05-19 00:00:00.000,79016.61
眉山万达店,"80074805",2020-08-08 00:00:00.000,79000.26
扬州广陵腾龙苑店,"80045216",2024-07-13 00:00:00.000,78962.67
徐州奎山店,"80046036",2017-01-01 00:00:00.000,78955.2
马鞍山丰收佳苑店,"80042051",2020-09-23 00:00:00.000,78898.62
合肥蒙城店,"80020039",2017-01-01 00:00:00.000,78895.84
武汉华星晨龙城店,"80018374",2022-07-14 00:00:00.000,78893.85
合肥和昌店,"80020255",2021-03-17 00:00:00.000,78886.11
上海青村店,"80011014",2023-08-12 00:00:00.000,78862.5
上海龙源店,"80010100",2017-01-01 00:00:00.000,78823.16
济南银丰公馆店,"80022153",2018-09-03 00:00:00.000,78823.03
武汉盘龙城店,"80018039",2017-01-01 00:00:00.000,78815.69
西安省医院店,"80032131",2019-05-05 00:00:00.000,78784.93
成都富丽东方店,"80014392",2024-03-10 00:00:00.000,78778.77
深圳光明玖龙台店,"80050184",2024-06-07 00:00:00.000,78764.97
九江联盛快乐城店,"80081237",2024-05-27 00:00:00.000,78751.05
武汉四新新华店,"80018245",2020-05-30 00:00:00.000,78694.21
扬州广陵翠月南苑店,"80045204",2022-11-04 00:00:00.000,78677.3
苏州平江万达店,"80081129",2023-11-21 00:00:00.000,78651.03
成都武城店,"80014074",2017-01-01 00:00:00.000,78646
上海寺平北店,"80010598",2018-06-18 00:00:00.000,78638.49
苏州永林店,"80024025",2017-01-01 00:00:00.000,78616.6
南昌兴华店,"80052095",2019-04-25 00:00:00.000,78556.11
上海绥化店,"80010300",2017-01-01 00:00:00.000,78545.81
太原城北店,"80076014",2019-07-22 00:00:00.000,78490.63
合肥卧云菜场店,"80020288",2020-08-09 00:00:00.000,78477.65
芜湖春江花园店,"80042098",2017-01-01 00:00:00.000,78476.54
六安金寨思源雅苑店,"80020325",2022-05-13 00:00:00.000,78435.3
马鞍山项羽北路店,"80042204",2023-09-08 00:00:00.000,78429.66
连云港小鸭河市场店,"80056051",2020-07-22 00:00:00.000,78429.21
武汉振兴路店,"80018280",2020-09-16 00:00:00.000,78404.08
上海嘉年店,"80010663",2019-03-15 00:00:00.000,78398.72
南京雨花菊花路店,"80012515",2022-06-18 00:00:00.000,78390.75
上海漕东店,"80010477",2017-04-23 00:00:00.000,78319.22
苏州苏安店,"80024035",2017-01-01 00:00:00.000,78314.36
重庆越时代店,"80016243",2020-03-26 00:00:00.000,78312.73
上海齐爱店,"80010578",2018-05-04 00:00:00.000,78308.12
苏州吴江舜湖店,"80024272",2022-05-18 00:00:00.000,78301.76
合肥光明世家店,"80020258",2020-03-25 00:00:00.000,78297.18
武汉馨苑店,"80018183",2018-09-15 00:00:00.000,78270.15
上海场中店,"80010373",2017-01-01 00:00:00.000,78243.02
苏州盘门店,"80024065",2017-01-01 00:00:00.000,78241.23
上海海湾店,"80010684",2019-04-23 00:00:00.000,78233.08
常州中央花园店,"80048148",2022-07-05 00:00:00.000,78229.78
马鞍山金家庄店,"80042001",2017-01-01 00:00:00.000,78198.95
武汉大华店,"80018226",2020-01-09 00:00:00.000,78190.02
盐城城中花园店,"80044841",2020-09-28 00:00:00.000,78184.42
武汉新华联店,"80018397",2023-02-14 00:00:00.000,78178.61
深圳东大街店,"80050022",2017-01-01 00:00:00.000,78162.24
济南莱芜花园街店,"80022237",2022-01-01 00:00:00.000,78161.59
南通金鑫苑店,"80044153",2017-11-26 00:00:00.000,78155.77
苏州奥特莱斯店,"80024330",2023-06-13 00:00:00.000,78125.01
武汉明玉路店,"80018168",2018-03-20 00:00:00.000,78092.43
郑州月桂街店,"80034073",2020-12-05 00:00:00.000,78035.07
南昌凤凰店,"80052021",2017-01-01 00:00:00.000,78033.35
淮安军民中心村店,"80056112",2023-04-26 00:00:00.000,78031.54
济南神武新村店,"80022303",2023-10-23 00:00:00.000,78007.41
武汉楚康店,"80018167",2018-03-16 00:00:00.000,77989.31
太仓浮桥店,"80010817",2021-03-12 00:00:00.000,77983.13
武汉东湖城店,"80018401",2023-02-26 00:00:00.000,77930.26
北京金宝街店,"80037461",2020-04-30 00:00:00.000,77841.38
苏州望亭店,"80024150",2017-07-22 00:00:00.000,77837.59
上海桂巷店,"80011010",2023-07-25 00:00:00.000,77813.12
嘉兴解放东路店,"80069012",2019-12-27 00:00:00.000,77810.73
武汉新嘉园店,"80018246",2020-06-06 00:00:00.000,77761.33
